# cohort	faculty	department	program	course	category	source	pdf_page	course_code	credits
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	ICTを活用した教育の理論及び方法	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	10	P2014	1
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	からだと運動の測定評価	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	48	P4030	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	カリキュラム設計	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	14	P0015	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	カリキュラム設計	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	15	P0015	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	コンピュータ及び情報処理	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	47	P1204	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	コンピュータ概論	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	29	P0519	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	コンピュータ概論	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	47	P0519	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	コーチング論I	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	39	P0919	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	コーチング論II	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	39	P0920	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	ゴール型ボールゲーム	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	39	P0905	1
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	ゴール型ボールゲーム指導法	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	41	P0953	1
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	シミュレーション技法	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	47	P1215	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	スキー	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	39	P0913	1
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	スキー指導法	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	41	P0955	1
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	スポーツ医科学	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	40	P0927	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	スポーツ心理学	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	39	P0916	1
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	スポーツ栄養学	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	40	P0929	1
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	ソルフェージュI	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	34	P0701	1
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	ソルフェージュII	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	34	P0744	1
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	ソルフェージュ演習	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	34	P0702	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	テーピング・マッサージ	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	40	P0950	1
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	デザインI	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	37	P0813	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	デザインII	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	37	P0814	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	デザイン特別演習	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	37	P0817	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	デッサンの基礎I	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	49	P4049	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	デッサンの基礎II	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	49	P4050	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	トレーニング法	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	39	P0918	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	ネットワーク概論	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	47	P1225	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	ネットワーク演習	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	47	P1226	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	ネット型ボールゲーム	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	39	P0909	1
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	ネット型ボールゲーム指導法	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	41	P0951	1
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	ピアノIIIa	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	34	P0713	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	ピアノIIIb	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	34	P0713	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	ピアノIIa	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	34	P0712	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	ピアノIIb	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	34	P0712	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	ピアノIVa	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	35	P0714	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	ピアノIVb	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	35	P0714	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	ピアノIa	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	34	P0711	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	ピアノIb	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	34	P0711	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	ピアノ特別演習I	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	35	P0715	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	ピアノ特別演習II	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	35	P0716	1
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	プログラミングA	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	47	P1223	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	プログラミングB	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	47	P1224	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	ベースボール型ボールゲーム	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	39	P0908	1
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	ベースボール型ボールゲーム指導法	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	41	P0956	1
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	マルチメディア表現の理論及び演習	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	47	P1213	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	中等国語科の内容と実践	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	23	P0241	1
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	中等国語科教育法I	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	23	P0233	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	中等国語科教育法II	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	23	P0234	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	中等国語科教育法III	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	23	P0235	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	中等国語科教育法IV	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	23	P0236	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	中等国語科教育法V	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	23	P0237	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	中等家庭科の内容と実践	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	46	P1135	1
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	中等家庭科教育法I	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	46	P1129	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	中等家庭科教育法II	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	46	P1130	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	中等家庭科教育法III	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	46	P1131	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	中等家庭科教育法IV	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	46	P1132	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	中等数学科の内容と実践	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	29	P0528	1
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	中等数学科教育法I	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	29	P0521	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	中等数学科教育法II	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	29	P0522	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	中等数学科教育法III	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	29	P0523	1
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	中等数学科教育法IV	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	29	P0524	1
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	中等数学科教育法V	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	29	P0525	1
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	中等数学科教育法VI	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	29	P0526	1
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	中等理科の内容と実践	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	32	P0635	1
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	中等理科教育法I	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	32	P0629	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	中等理科教育法II	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	32	P0630	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	中等理科教育法III	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	32	P0631	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	中等理科教育法IV	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	32	P0632	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	中等社会科教育法I	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	25	P0349	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	中等社会科教育法II	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	25	P0350	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	中等英語科の内容と実践	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	27	P0436	1
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	中等音楽科の内容と実践	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	36	P0743	1
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	中等音楽科教育法I	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	36	P0739	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	中等音楽科教育法II	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	36	P0740	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	中等音楽科教育法III	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	36	P0741	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	中等音楽科教育法IV	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	36	P0742	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	人文地理学概論	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	24	P0314	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	人文地理学特講I	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	24	P0315	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	人文地理学特講II	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	24	P0316	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	代数学A	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	28	P0503	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	代数学B	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	28	P0504	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	代数学基礎	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	28	P0502	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	代数学概論	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	28	P0501	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	代数学続論	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	28	P0506	1
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	住居学概論	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	45	P1121	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	住居環境学	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	45	P1122	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	体つくり・器械運動	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	39	P0902	1
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	体つくり・器械運動指導法	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	41	P0959	1
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	体育史	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	39	P0915	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	体育学概論	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	39	P0914	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	体育科の内容と実践	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	19	P0129	1
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	体育科内容論	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	18	P0110	1
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	体育科内容論(A)	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	18	P0110	1
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	体育科内容論(B)	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	18	P0110	1
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	体育科教育法	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	21	P0147	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	体育科教育法(A)	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	21	P0147	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	体育科教育法(B)	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	21	P0147	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	体育科教育法(C)	専門科目	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	21	P0147	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	作曲I(音楽通論)	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	35	P0728	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	作曲II(和声学)	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	35	P0726	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	作曲III(対位法)	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	35	P0727	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	作曲IV(作曲法)	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	35	P0725	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	作曲特別演習I	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	35	P0729	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	作曲特別演習II	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	35	P0730	1
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	保健体育特別演習I	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	40	P0934	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	保健体育特別演習II	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	40	P0935	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	保健体育科の内容と実践	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	41	P0949	1
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	保健体育科教育法I	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	41	P0936	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	保健体育科教育法II	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	41	P0937	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	保健体育科教育法III	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	41	P0938	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	保健学演習	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	53	P7004	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	保健科教育法I	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	54	P7201	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	保健科教育法II	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	54	P7202	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	保健科教育法III	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	54	P7203	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	保健科教育法IV	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	54	P7204	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	保育内容の指導法(人間関係)	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	16	P0163	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	保育内容の指導法(健康)	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	16	P0162	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	保育内容の指導法(環境)	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	16	P0164	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	保育内容の指導法(表現)	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	16	P0166	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	保育内容の指導法(言葉)	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	16	P0165	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	保育内容総論	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	16	P0161	1
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	保育学概論	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	45	P1123	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	保育学演習	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	45	P1126	1
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	倫理学概論	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	25	P0344	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	倫理学演習	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	25	P0346	4
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	倫理学特講	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	25	P0345	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	健康相談活動	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	53	P7013	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	免疫学I	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	53	P7019	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	免疫学II	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	53	P7020	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	公民科教育法	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	25	P0356	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	公衆衛生学	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	53	P7002	2
2024	教育学部	学校教育教員養成課程	教科教育コース 国語選修 Aタイプ	内科系臨床医学・看護学	自由履修	https://www.ibaraki.ac.jp/m/uploads/2026/05/r8_04_edu_subject_s.pdf	54	P7032	2
